"build","experimentName","subject","date","time","block","StaySwitch","conc","trialnum","outcomeindex","practiceblock","cannon","hitmiss","ang","angmu","angrand","angsurprise","cannonballs_caught","cannonballs_missed","placementAngle","calculateSelectedPosition","centsearned","totalearnings","centsearned","trial.Instructions_PlaceShield.latency","trial.placeshield_mouse.latency","picture.shield.currentitem","angoddball","angsurprise","angleup","angledown"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","42","6","0","2","0","0","296.9370627560696220826","289.7846281193951085697","131.3418536752792817879","16","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.8000000000000000444","11011","253","Arc12-removebg-preview.png","-1.4473734088811516241","47.3014471603793680288","293.4349488229220241919","283.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","42","5","0","2","1","0","296.9370627560696220826","289.7846281193951085697","115.3626627836755034195","17","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.8500000000000000888","11011","253","Arc12-removebg-preview.png","-5.1004955300824290632","318.0056046224212309426","293.4349488229220241919","283.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","43","5","0","2","1","0","295.0129157869047844542","273.9996225727376213399","252.766563643879862866","17","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.8500000000000000888","11011","253","Arc12-removebg-preview.png","-2.1494608221225419697","52.045580971065348308","293.4349488229220241919","283.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","43","5","0","2","1","0","295.0129157869047844542","273.9996225727376213399","355.3455020942132591699","17","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.8500000000000000888","11011","264","Arc12-removebg-preview.png","-3.8554849332713114762","58.8385083197705753832","293.4349488229220241919","283.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","43","5","0","2","1","0","295.0129157869047844542","273.9996225727376213399","28.3941463540294556367","17","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.8500000000000000888","11011","264","Arc48-removebg-preview.png","-3.1781725552588655503","341.1752621971944563484","311.4349488229220241919","265.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","43","5","0","2","1","0","295.0129157869047844542","273.9996225727376213399","57.7343168802872099832","18","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","264","Arc48-removebg-preview.png","1.1241910106820740545","184.7962270455426221361","311.4349488229220241919","265.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","44","5","0","2","1","0","290.2761656772646006175","300.5818279088233566654","299.6192230888686935941","18","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","264","Arc48-removebg-preview.png","-1.1323560225533306767","189.1977024518879488824","311.4349488229220241919","265.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","44","5","0","2","1","0","290.2761656772646006175","300.5818279088233566654","158.1923571411036846257","18","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","353","Arc48-removebg-preview.png","-4.7202250646355015107","249.6476081036142318226","311.4349488229220241919","265.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","44","5","0","2","1","0","290.2761656772646006175","300.5818279088233566654","354.6563148579225526191","18","25","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","353","Arc20-removebg-preview.png","2.2649407206320728569","177.8826020513388073141","297.4349488229220241919","279.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","44","6","0","2","0","0","290.2761656772646006175","300.5818279088233566654","159.2122998924954515587","18","26","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","353","Arc20-removebg-preview.png","-3.4376853659444752687","165.5285227591005536851","297.4349488229220241919","279.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","45","6","0","2","0","0","288.3212594195525184659","268.663920066543255416","182.8049236402858355177","18","26","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","353","Arc20-removebg-preview.png","4.6881851482798726494","316.0221893424219956614","297.4349488229220241919","279.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","45","6","0","2","0","0","288.3212594195525184659","268.663920066543255416","262.0022557727066327971","18","26","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","393","Arc20-removebg-preview.png","-1.0877462910996642531","167.9733688495991259515","297.4349488229220241919","279.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","45","6","0","2","0","0","288.3212594195525184659","268.663920066543255416","46.7357667644358585335","18","26","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","393","Arc14-removebg-preview.png","3.6469763195361575292","355.480989104947298074","294.4349488229220241919","282.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","45","6","0","2","0","0","288.3212594195525184659","268.663920066543255416","353.1497285312855751727","18","27","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","393","Arc14-removebg-preview.png","0.6389645460815845945","287.2698820026753878665","294.4349488229220241919","282.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","46","6","0","2","0","0","286.7537893198863798716","291.3309505878669369849","306.2420185064528936891","18","27","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","393","Arc14-removebg-preview.png","0.1885378290144540669","4.3973430442617607028","294.4349488229220241919","282.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","46","6","0","2","0","0","286.7537893198863798716","291.3309505878669369849","103.3839650134052874364","18","27","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","669","Arc14-removebg-preview.png","-0.8647058795469194648","346.579206182290590732","294.4349488229220241919","282.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","46","6","0","2","0","0","286.7537893198863798716","291.3309505878669369849","138.7339709277111126084","18","27","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9000000000000000222","11011","669","Arc42-removebg-preview.png","1.4271752938636395047","131.8907907167195219245","308.4349488229220241919","268.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","46","5","0","2","1","0","286.7537893198863798716","291.3309505878669369849","180.5562190293697995003","19","27","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9500000000000000666","11011","669","Arc42-removebg-preview.png","5.8130269421658624651","157.3766447411330204886","308.4349488229220241919","268.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","47","5","0","2","1","0","285.3535273103975100639","310.1052282394860526438","255.3563918488464423717","19","27","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9500000000000000666","11011","669","Arc42-removebg-preview.png","4.1038626948175860321","146.7001539158402465546","308.4349488229220241919","268.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","47","5","0","2","1","0","285.3535273103975100639","310.1052282394860526438","280.1868808735597440318","19","27","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9500000000000000666","11011","287","Arc42-removebg-preview.png","-2.6438080445156946219","27.2529098361853776566","308.4349488229220241919","268.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","47","5","0","2","1","0","285.3535273103975100639","310.1052282394860526438","153.8285973653729570287","19","27","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9500000000000000666","11011","287","Arc16-removebg-preview.png","0.6300189717894340014","277.496077892718858493","295.4349488229220241919","281.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","47","6","0","2","0","0","285.3535273103975100639","310.1052282394860526438","355.8063723230283699195","19","28","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9500000000000000666","11011","287","Arc16-removebg-preview.png","0.8863512843241377892","242.8671224328845710261","295.4349488229220241919","281.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","48","6","0","2","0","0","292.8351035717699346606","298.0148073122119853906","206.375825769821119593","19","28","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9500000000000000666","11011","287","Arc16-removebg-preview.png","-0.4643522214587550989","45.3272507165854889877","295.4349488229220241919","281.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","48","6","0","2","0","0","292.8351035717699346606","298.0148073122119853906","66.6057814533370020627","19","28","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9500000000000000666","11011","256","Arc16-removebg-preview.png","-7.4167494408328868971","94.5185305491365852504","295.4349488229220241919","281.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","48","6","0","2","0","0","292.8351035717699346606","298.0148073122119853906","358.4274495203111996489","19","28","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","0.9500000000000000666","11011","256","Arc36-removebg-preview.png","-2.6630740973913584746","237.1283911534418393785","305.4349488229220241919","271.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","48","5","0","2","1","0","292.8351035717699346606","298.0148073122119853906","176.6819240098544412376","20","28","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","1","11011","256","Arc36-removebg-preview.png","-1.4846493062017971365","11.4375479359732832307","305.4349488229220241919","271.4349488229220241919"
"6.4.2","Cannonball Task","268301377","2021-07-23","13:07:59","1","0","18.7749999999999985789","49","5","0","2","1","0","298.6062735877873706158","330.1629855981506693752","104.2497540880576138989","20","28","288.4349488229220241919","288.4349488229220241919","0.0500000000000000028","0.8000000000000000444","1","11011","256","Arc36-removebg-preview.png","-0.7512899400393330263","116.9668502539784782357","305.4349488229220241919","271.4349488229220241919"
