"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.presentation_left.percentcorrect","trial.presentation_right.percentcorrect","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","block_number","task_phase","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","numberoftimesleft","numberoftimesright","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","21","88","36","1796","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRCF","0","-1","-1","40","148","24","","3","34","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","20","88","36","779","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","41","149","24","","3","35","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","20","88","36","779","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","41","149","24","","3","35","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","18","88","36","353","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","42","150","24","","3","36","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","18","88","36","353","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","42","150","24","","3","36","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","17","88","36","33","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","43","151","24","","3","37","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","17","88","36","33","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","43","151","24","","3","37","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","16","88","36","368","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","44","152","24","","3","38","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","16","88","36","368","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","44","152","24","","3","38","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","15","88","36","358","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","45","153","24","","3","39","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","15","88","36","358","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","45","153","24","","3","39","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","15","88","36","59","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","46","154","24","","3","40","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","15","88","36","59","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","46","154","24","","3","40","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","14","88","36","0","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","47","155","24","","3","41","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","14","88","36","0","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","IRIF","0","-1","1","47","155","24","","3","41","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","18","88","33","218","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","48","156","24","","4","41","left","0","26","18.5","12"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","18","88","33","218","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","48","156","25","","4","41","left","1","26","18.5","12.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","21","88","33","314","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","49","157","25","","5","41","left","1","26","18.5","12.5"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","21","88","33","314","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","CRCF","0","1","1","49","157","26","","5","41","left","2","26","18.5","13"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_left","Experiment_block_rightstart","tree.bmp","25","88","33","241","36","499","24","36","3","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","50","158","26","","6","41","left","2","26","18.5","13"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","25","88","33","241","36","499","24","36","4","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","50","158","26","","6","41","left","3","26","18.5","13"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","reset_trial","Experiment_block_rightstart","Press SPACE to continue","25","88","33","241","36","499","24","36","4","Reversal","24","36","0.8000000000000000444","0.2000000000000000111","CRIF","0","1","-1","50","158","26","","0","0","left","3","31","18.5","13"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_right","Experiment_block_rightstart","skate.bmp","25","0","33","241","33","1119","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","1","159","0","","1","0","right","3","31","31.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","25","0","33","241","33","1119","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","1","159","0","","1","0","right","0","31","31.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_right","Experiment_block_rightstart","skate.bmp","25","0","33","241","0","2000","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","-1","2","160","0","","1","0","right","0","31","31.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","25","0","33","241","0","2000","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","-1","2","160","0","","1","0","right","0","31","31.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_right","Experiment_block_rightstart","skate.bmp","25","0","33","241","33","363","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","3","161","0","","2","0","right","0","31","31.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","25","0","33","241","33","363","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","3","161","0","","2","0","right","0","31","31.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_right","Experiment_block_rightstart","skate.bmp","25","0","33","241","0","2000","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","4","162","0","","2","0","right","0","31","31.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","fixation","Experiment_block_rightstart","+","25","0","33","241","0","2000","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","NRNF","0","0","1","4","162","0","","2","0","right","0","31","31.5","0"
"6.4.2","Reversal_Task","1","2021-08-16","21:59:05","presentation_right","Experiment_block_rightstart","skate.bmp","25","0","33","241","33","863","8","20","4","Acquisiton","8","20","0.2000000000000000111","0.8000000000000000444","IRIF","0","-1","1","5","163","0","","3","0","right","0","31","31.5","0"
