"build","experimentName","subject","date","time","numTrialEachBlock","faceDuration","stimulusAndFeedbackGapDuration","ITI","blockNumber","blockName","faceName","trialCounter","responseName","responseTime","responseAndFeedbackCategory","isResponseCorrect","isFeedbackAccurate"
"6.4.2","Reversal_Task","550","2021-07-12","16:02:59","40","","500","2000","0","practice","","0","","","IRIF","-1","1"
"6.4.2","Reversal_Task","213690447","2021-07-23","10:27:46","40","","500","2000","0","practice","","0","","","CRIF","1","-1"
"build","experimentName","subject","date","time","trial.presentation_left.response","trial.presentation_left.latency","trial.presentation_right.response","trial.presentation_right.latency","picture.Left.currentvalue","picture.Right.currentvalue","numTrialEachBlock","ITI","instructionIndex","practiceInstructionIndex","block_number","blockName","blockNumber","LeftStimSelected","RightStimSelected","percentTrialsCorrectFeedback_left","percentTrialsCorrectFeedback_right","responseAndFeedbackCategory","isThisTrialPractice","trialCounter","isResponseCorrect","isFeedbackAccurate","trial_number","numbercorrect","numberoftimesleft","numberoftimesright","rightleft","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","25","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","55","41","47","8","right","44","1.5","20.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","25","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","55","42","47","8","right","44","1.5","21"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","287","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","56","42","47","9","right","44","1.5","21"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","287","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","56","43","47","9","right","44","1.5","21.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","513","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","57","43","47","10","right","44","1.5","21.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","513","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","57","43","47","10","right","44","1.5","21.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","272","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","58","43","47","11","right","44","1.5","21.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","272","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","58","43","47","11","right","44","1.5","21.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","563","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","59","43","47","12","right","44","1.5","21.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","563","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","59","44","47","12","right","44","1.5","22"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","179","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","60","44","47","13","right","44","1.5","22"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","179","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","60","45","47","13","right","44","1.5","22.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","253","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","61","45","47","14","right","44","1.5","22.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","253","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","61","46","47","14","right","44","1.5","23"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","495","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","62","46","47","15","right","44","1.5","23"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","495","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","62","46","47","15","right","44","1.5","23"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","283","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","63","46","47","16","right","44","1.5","23"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","283","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","63","47","47","16","right","44","1.5","23.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","738","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","64","47","47","17","right","44","1.5","23.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","738","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","64","47","47","17","right","44","1.5","23.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","323","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","65","47","47","18","right","44","1.5","23.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","323","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","65","48","47","18","right","44","1.5","24"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","546","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","66","48","47","19","right","44","1.5","24"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","546","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","66","49","47","19","right","44","1.5","24.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","305","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","67","49","47","20","right","44","1.5","24.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","305","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","67","50","47","20","right","44","1.5","25"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","357","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","68","50","47","21","right","44","1.5","25"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","357","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","68","51","47","21","right","44","1.5","25.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","274","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","69","51","47","22","right","44","1.5","25.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","274","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","69","52","47","22","right","44","1.5","26"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","1359","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","70","52","47","23","right","44","1.5","26"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","1359","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","70","53","47","23","right","44","1.5","26.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","287","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","71","53","47","24","right","44","1.5","26.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","287","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","71","54","47","24","right","44","1.5","27"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","257","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","72","54","47","25","right","44","1.5","27"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","257","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","72","55","47","25","right","44","1.5","27.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","400","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","73","55","47","26","right","44","1.5","27.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","400","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","73","55","47","26","right","44","1.5","27.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","555","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","74","55","47","27","right","44","1.5","27.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","555","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","74","56","47","27","right","44","1.5","28"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","362","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","75","56","47","28","right","44","1.5","28"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","362","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","75","57","47","28","right","44","1.5","28.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","305","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","76","57","47","29","right","44","1.5","28.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","305","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","76","58","47","29","right","44","1.5","29"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","339","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","77","58","47","30","right","44","1.5","29"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","339","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","77","59","47","30","right","44","1.5","29.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","327","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","78","59","47","31","right","44","1.5","29.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","327","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","78","60","47","31","right","44","1.5","30"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","346","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","79","60","47","32","right","44","1.5","30"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","346","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","79","61","47","32","right","44","1.5","30.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","386","12","10","40","2000","7","0","1","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","80","61","47","33","right","44","1.5","30.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","386","12","10","40","2000","7","0","2","practice","0","12","10","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","80","61","47","33","right","44","1.5","30.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","386","12","10","40","2000","7","0","2","practice","0","11","20","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","0","61","0","0","right","33","1.5","30.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","45","1935","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","1","0","1","0","right","33","32","0"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","45","1935","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","IRIF","0","0","-1","1","1","0","1","0","right","33","32","0"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","347","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","2","0","1","1","right","33","32","0"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","347","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","2","1","1","1","right","33","32","0.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","416","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","3","1","1","2","right","33","32","0.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","416","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","CRIF","0","0","1","-1","3","1","1","2","right","33","32","0.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","284","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","4","1","1","3","right","33","32","0.5"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","284","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","4","2","1","3","right","33","32","1"
"6.4.2","Reversal_Task","377055552","2021-07-26","11:02:47","45","302","50","325","3","14","40","2000","7","0","2","practice","0","3","14","0.2000000000000000111","0.8000000000000000444","CRCF","0","0","1","1","5","2","1","4","right","33","32","1"
